ID,Count
18531,419.58405604951736
18532,411.8095741642528
18533,409.20814852520834
18534,411.9716476915871
18535,423.3871059136978
18536,446.73890475516214
18537,480.08827860548325
18538,514.5184963595989
18539,538.6983759756982
18540,546.6103614093471
18541,541.8395870621489
18542,534.4915705771439
18543,533.2831690737432
18544,539.5715478406197
18545,548.0883224331042
18546,552.9059524093593
18547,552.6445048363462
18548,550.2793020192497
18549,548.5217192511286
18550,545.9812563349061
18551,538.138760596556
18552,522.0250274447129
18553,499.72403892589705
18554,477.1612632947119
18555,459.5588903621739
18556,448.29013750140194
18557,442.1922080842563
18558,441.4862887690363
18559,449.4874285871973
18560,469.50645193187825
18561,499.62921804530316
18562,530.9615818968234
18563,552.1927154636583
18564,557.3230208356545
18565,549.9530618526546
18566,540.2011562779762
18567,536.7942643545259
18568,541.0969231277619
18569,547.8453874188297
18570,551.114055214435
18571,549.5222947366258
18572,546.042186391322
18573,543.3794437680109
18574,540.1356354702413
18575,531.7815832076029
18576,515.3361596313458
18577,492.86974352077715
18578,470.2927523054293
18579,452.8111234540639
18580,441.78087625647584
18581,436.02133232365827
18582,435.7353777330076
18583,444.2196062740828
18584,464.76649244295453
18585,495.44390342704384
18586,527.3403017385663
18587,549.1282944417834
18588,554.7927575598594
18589,547.9199597526742
18590,538.6153249475898
18591,535.5944677558446
18592,540.2122493620161
18593,547.1970134380794
18594,550.6170788797358
18595,549.0876060348785
18596,545.5783494167916
18597,542.7945612501045
18598,539.3391681919932
18599,530.6860975795461
18600,513.8589779839399
18601,490.9344732984059
18602,467.83067229793573
18603,449.76240740526526
18604,438.095636738899
18605,431.66047041813334
18606,430.67122701072657
18607,438.4363626042837
18608,458.26042432530267
18609,488.2233407683775
18610,519.4254042453712
18611,540.5506040358516
18612,545.5945423738417
18613,538.1533603317517
18614,528.3413161882406
18615,524.8816528280101
18616,529.1355043677418
18617,535.8360037963457
18618,539.0546703757318
18619,537.4081951162842
18620,533.8661386183253
18621,531.1318065759581
18622,527.8044258605838
18623,519.3524977458031
18624,502.79255286594343
18625,480.1925665842943
18626,457.4604557688802
18627,439.7995294482581
18628,428.563025726008
18629,422.56731403610775
18630,422.01214630037595
18631,430.19079697139335
18632,450.39224098573465
18633,480.6806791217378
18634,512.1407625231868
18635,533.4411722823068
18636,538.562782505075
18637,531.0878305645113
18638,521.1177337960165
18639,517.3641858094876
18640,521.1782793827383
18641,527.2848145998639
18642,529.7488680650707
18643,527.1827387758648
18644,522.5537824903672
18645,518.5653977063844
18646,513.8192843135857
18647,503.7888499551487
18648,485.4979875469352
18649,461.02448185408895
18650,436.2884657436751
18651,416.5077986159794
18652,403.05249981585797
18653,394.7578169376526
18654,391.844313811339
18655,397.6278197467701
18656,415.4213910427163
18657,443.31459654948594
18658,472.4184816749553
18659,491.4288696419074
18660,494.35423154137544
18661,484.8045523074195
18662,472.90883535413417
18663,467.40588274551084
18664,469.6731015958965
18665,474.46049916658495
18666,475.85694625083613
18667,472.49682816525296
18668,467.3675988033109
18669,463.1905043391167
18670,458.58260093011813
18671,449.0299445171556
18672,431.5661789431288
18673,408.2757827895547
18674,385.0823976723655
18675,367.20411230225034
18676,356.00783649335307
18677,350.322346027566
18678,350.3583837252916
18679,359.4186584542319
18680,380.7998927749788
18681,412.57223030902964
18682,445.82435606899895
18683,469.22698700818574
18684,476.7609623927414
18685,472.0063588047964
18686,465.06026985468736
18687,464.6278845102717
18688,472.05161148186727
18689,482.0454086414074
18690,488.6613933779662
18691,490.4968493667253
18692,490.5021412438743
18693,491.3617997666597
18694,491.65689777536755
18695,486.83859104452443
18696,473.90704634172226
18697,454.9150132850491
18698,435.7564591363475
18699,421.622137419228
18700,413.8542213975433
18701,411.2595804695359
18702,414.0300822978488
18703,425.45276022761556
18704,448.81199490460534
18705,482.1690197980286
18706,516.6071028642766
18707,540.7950611201652
18708,548.7153375685391
18709,543.9530656482566
18710,536.6137620327152
18711,535.4142828610514
18712,541.711792432731
18713,550.2379053058182
18714,555.0650800320093
18715,554.8133826621058
18716,552.4581344777278
18717,550.7107097391322
18718,548.1806072080611
18719,540.3486731595856
18720,524.2457019448319
18721,501.95567454313044
18722,479.4040581338862
18723,461.81304144476667
18724,450.5558407567275
18725,444.46965834228706
18726,443.77567975156944
18727,451.78895290001077
18728,471.8203010566853
18729,501.95558233148967
18730,533.3006505550462
18731,554.5446765560364
18732,559.6880612695306
18733,552.3313673729339
18734,542.5929114582063
18735,539.199652590799
18736,543.5161266309744
18737,550.2785872069023
18738,553.5614311051984
18739,551.9840253407268
18740,548.5184491051285
18741,545.8704147657437
18742,542.6414896983463
18743,534.302494376693
18744,517.872300209234
18745,495.4212847271965
18746,472.8598641030224
18747,455.3939745431886
18748,444.37963406846524
18749,438.63616301398616
18750,438.36644617517373
18751,446.86707605246835
18752,467.43052584754105
18753,498.1246614464731
18754,530.0379440537688
18755,551.842979421174
18756,557.5246422517171
18757,550.6691998802618
18758,541.3820749029433
18759,538.3788805939514
18760,543.0144767946138
18761,550.0172058291619
18762,553.4553852394232
18763,551.9441740130476
18764,548.453325298834
18765,545.6880899515864
18766,542.2513932517355
18767,533.6171611567664
18768,516.8090208516819
18769,493.903634840296
18770,470.8190904969783
18771,452.7702188493487
18772,441.12297660620203
18773,434.70747247899953
18774,433.73802362000794
18775,441.523084696936
18776,461.367201412204
18777,491.3503009315045
18778,522.5726741347887
18779,543.7183088635397
18780,548.7828059108294
18781,541.3623049041062
18782,531.5710626715107
18783,528.1323206446899
18784,532.4072114833514
18785,539.12886671485
18786,542.3688041362219
18787,540.7437132893374
18788,537.2231533028158
18789,534.5104283941228
18790,531.2047639566845
18791,522.7746597813494
18792,506.236645016496
18793,483.65869353759535
18794,460.9487207197948
18795,443.3100340970713
18796,432.0958702755457
18797,426.12259718767996
18798,425.58996525280827
18799,433.79124741657006
18800,454.01541710720784
18801,484.3266735915107
18802,515.809666497886
18803,537.133075407228
18804,542.2777729021769
18805,534.8259948369724
18806,524.8791570240696
18807,521.1489515486073
18808,524.9864696610282
18809,531.116509917362
18810,533.6041473914211
18811,531.0616795475871
18812,526.4564606104378
18813,522.4918875426891
18814,517.7696586960411
18815,507.76318017606684
18816,489.49634335859196
18817,465.0469314676267
18818,440.3350758282639
18819,420.5786342975151
18820,407.14762467571006
18821,398.87729301226705
18822,395.98820159101336
18823,401.796178174906
18824,419.614277514975
18825,447.5320669141477
18826,476.6605902305208
18827,495.6956691382624
18828,498.64577317885477
18829,489.12088573726356
18830,477.25000867645736
18831,471.77194251075764
18832,474.06409280463606
18833,478.87646526891143
18834,480.29792914669946
18835,476.9628682051864
18836,471.8587347881904
18837,467.7067735196478
18838,463.12403900934265
18839,453.59658564936865
18840,436.15805573601955
18841,412.8929263003708
18842,389.72483741672136
18843,371.871876245193
18844,360.7009510596462
18845,355.04083609603055
18846,355.1022726332495
18847,364.1879679971732
18848,385.5946432081941
18849,417.3924403487681
18850,450.67004289378895
18851,474.09816626111285
18852,481.65764818158243
18853,476.92856370479996
18854,470.00800490978645
18855,469.60115923467765
18856,477.0504338624549
18857,487.06978513827136
18858,493.71132892879086
18859,495.57234738639244
18860,495.60320362804896
18861,496.48842689409463
18862,496.80908850851404
18863,492.01634273417386
18864,479.1103548279818
18865,460.1438728999286
18866,441.0108627079493
18867,426.9020762719112
18868,419.1596853561445
18869,416.59055786237946
18870,419.38655995911347
18871,430.83472349938097
18872,454.2194276435675
18873,487.60190437216704
18874,522.0654201649015
18875,546.2787905545539
18876,554.2244570734523
18877,549.487551686409
18878,542.1735895985764
18879,540.9994254848948
18880,547.3222221839355
18881,555.8735927963478
18882,560.7259944199956
18883,560.4994916566029
18884,558.1694043413554
18885,556.4471052929225
18886,553.9420918353786
18887,546.1352088100812
18888,530.0572491384168
18889,507.7921923753188
18890,485.2655042785555
18891,467.6993721596
18892,456.46701088799495
18893,450.4056213279971
18894,449.736387626849
18895,457.77435630273453
18896,477.8303492308777
18897,507.9902231325332
18898,539.3598304544225
18899,560.6283406471782
18900,565.7961532713271
18901,558.463829636265
18902,548.7496849703108
18903,545.3806769805171
18904,549.7213401741906
18905,556.5079268318686
18906,559.814832397841
18907,558.2614225498545
18908,554.8197751488527
18909,552.1956012367212
18910,548.9904668682086
18911,540.6751912038209
18912,524.2686443431699
18913,501.8412025144446
18914,479.3032805943468
18915,461.8608134982299
18916,450.8698179616697
18917,445.1496130416467
18918,444.90308226112217
18919,453.42681685415846
18920,474.0132887624623
18921,504.73036261917883
18922,536.6664983805059
18923,558.4943005579534
18924,564.1986426206436
18925,557.3657906749052
18926,548.101166096939
18927,545.120380945652
18928,549.7782938553033
18929,556.8032459490058
18930,560.2635535744213
18931,558.7743745328439
18932,555.3054607923845
18933,552.5620620350147
18934,549.1471023754049
18935,540.53450661141
18936,523.7479007767928
18937,500.8639462314693
18938,477.8007292117859
18939,459.77307961584916
18940,448.146953030429
18941,441.7524570513225
18942,440.8039077227851
18943,448.6097586145102
18944,468.47455433387853
18945,498.47822096581365
18946,529.7210483094935
18947,550.8870231385588
18948,555.9717451842384
18949,548.5713530208436
18950,538.8001024306011
18951,535.3812338073113
18952,539.6758787807764
18953,546.4171678564207
18954,549.6766178175732
18955,548.0709172006273
18956,544.5696241364727
18957,541.8760418540556
18958,538.5893947644901
18959,530.1781816870773
18960,513.6589308053724
18961,491.099615038464
18962,468.4081488148709
18963,450.78783872899356
18964,439.5919204560585
18965,433.63676100674024
18966,433.12210988687343
18967,441.341239137247
18968,461.58312128972807
18969,491.911954724376
18970,523.4123881897497
18971,544.753100397317
18972,549.9149630688722
18973,542.4802112060287
18974,532.5502597775316
18975,528.8368000348926
18976,532.6909224024143
18977,538.8374246198364
18978,541.341380953018
18979,538.8150880689931
18980,534.2258994020546
18981,530.2772111350903
18982,525.570720848922
18983,515.5798338867851
18984,497.3284408726396
18985,472.89432428665936
18986,448.1976147199887
18987,428.45616930492184
18988,415.04000512677607
18989,406.7843675283888
18990,403.9098180969404
18991,409.7321839088534
18992,427.5645190371162
18993,455.49639011593695
18994,484.63884034592235
18995,503.68769075116813
18996,506.6514102334862
18997,497.13998154836065
18998,485.28240593826774
18999,479.81748330672445
19000,482.1226186171731
19001,486.947816988783
19002,488.38194708301484
19003,485.05939209537115
19004,479.96760380713096
19005,475.82782629019096
19006,471.25711361168584
19007,461.74151963043005
19008,444.3146861201118
19009,421.0610895981926
19010,397.9043696364729
19011,380.06261290123757
19012,368.902727182676
19013,363.2534862433996
19014,363.3256308989069
19015,372.4218680207484
19016,393.83891818580696
19017,425.64692304356464
19018,458.93456564411144
19019,482.3725609919441
19020,489.94174641456175
19021,485.2221965670828
19022,478.31100314578094
19023,477.91335321480506
19024,485.3716535932809
19025,495.39986027405297
19026,502.0500887790708
19027,503.9196209285131
19028,503.958819515544
19029,504.85221346778263
19030,505.1808738064448
19031,500.39595450099165
19032,487.497620526603
19033,468.5386197199435
19034,449.41291757704965
19035,435.31126586547293
19036,427.5758361079592
19037,425.0134959736087
19038,427.8161114091753
19039,439.2707140568676
19040,462.66168287534316
19041,496.0502496534053
19042,530.5196806908888
19043,554.7387913485694
19044,562.6900229981989
19045,557.958507455118
19046,550.6497597834439
19047,549.4806345277203
19048,555.8082944070723
19049,564.3643524117971
19050,569.2212655402561
19051,568.9990983048438
19052,566.6731704614492
19053,564.9548547588236
19054,562.4536484630815
19055,554.6503963661414
19056,538.5758913506185
19057,516.3141129425898
19058,493.7905268820709
19059,476.22732047169706
19060,464.9977085824895
19061,458.9388920908663
19062,458.27205516622075
19063,466.31224435790983
19064,486.3702815839667
19065,516.5320236174507
19066,547.9033229672333
19067,569.1733491561882
19068,574.342501827522
19069,567.01134238186
19070,557.2981861508906
19071,553.9299909534975
19072,558.2712914187998
19073,565.0583399600583
19074,568.3655321638705
19075,566.8122338593842
19076,563.3705230694735
19077,560.7461110082487
19078,557.5405639125198
19079,549.2247011341367
19080,532.8173929727868
19081,510.3890158696513
19082,487.8499849219049
19083,470.40623527568647
19084,459.41378390723645
19085,453.6919501242721
19086,453.443617708818
19087,461.9653781656857
19088,482.5497037156384
19089,513.2644592804717
19090,545.1981051163688
19091,567.0232460418499
19092,572.7247558445023
19093,565.8889009586361
19094,556.6211030964196
19095,553.6369746642023
19096,558.2913746521551
19097,565.3126445485232
19098,568.7691010759904
19099,567.2759024203214
19100,563.8028009434408
19101,561.0550467296364
19102,557.635564306878
19103,549.0182788943218
19104,532.2268169565752
19105,509.3378402937716
19106,486.26943559140886
19107,468.2364332066313
19108,456.60478919360577
19109,450.20461162449277
19110,449.250217030283
19111,457.05005947453765
19112,476.9086840692928
19113,506.90601741206564
19114,538.1423498235587
19115,559.3016686086485
19116,564.3795740381685
19117,556.9722052339152
19118,547.1938185365264
19119,543.7676549053131
19120,548.0548465445273
19121,554.788524543412
19122,558.0402062775288
19123,556.4265808832554
19124,552.9172071011135
19125,550.2153887778651
19126,546.9203509511242
19127,538.5005930741538
19128,521.9726439745587
19129,499.4044772224882
19130,476.7040079064156
19131,459.07454328898075
19132,447.86931972175034
19133,441.9047049001607
19134,441.38044902291
19135,449.58982483156234
19136,469.82180556710153
19137,500.1405903260883
19138,531.6308285834415
19139,552.9611997823463
19140,558.1125763860296
19141,550.6671941452289
19142,540.7264687846002
19143,537.0020923205211
19144,540.8451559492305
19145,546.9804581902745
19146,549.4730740969587
19147,546.9353011307253
19148,542.3344935294523
19149,538.3740482849689
19150,533.6556637963686
19151,523.6527462314162
19152,505.3891870458914
19153,480.94276956044246
19154,456.2336252116943
19155,436.47961198695015
19156,423.0507478317599
19157,414.78227895743964
19158,411.89476782650706
19159,417.70404239702486
19160,435.5231576316522
19161,463.44168106028036
19162,492.57065678613316
19163,511.60590674338613
19164,514.5559007498498
19165,505.03062248428506
19166,493.15907411862196
19167,487.680056492603
19168,489.970975511944
19169,494.7818372455368
19170,496.2015113104845
19171,492.8643818635735
19172,487.75790165452713
19173,483.6033157301805
19174,479.0176791369365
19175,469.48704672157635
19176,452.04506125022067
19177,428.7762002405319
19178,405.60410426434646
19179,387.7468610042265
19180,376.57137926275703
19181,370.90643382719173
19182,370.9627665405294
19183,380.04308530750245
19184,401.44411174452017
19185,433.23598854511994
19186,466.50739981090965
19187,489.9290616008927
19188,497.48181230400195
19189,492.74572764226065
19190,485.8179003826218
19191,485.4035186665595
19192,492.8449903950789
19193,502.85627264772745
19194,509.4894820384714
19195,511.34190148444253
19196,511.3638948808433
19197,512.2399922611439
19198,512.5512657585801
19199,507.7488704585713
19200,494.8329724563705
19201,475.85632071525316
19202,456.7128818595188
19203,442.593408791417
19204,434.84007417226144
19205,432.25974681405137
19206,435.0442938108489
19207,446.4807479556157
19208,469.8534893628744
19209,503.2237509805606
19210,537.6748002704525
19211,561.8754537659739
19212,569.8081540048083
19213,565.0580339792059
19214,557.7306099321354
19215,556.5427375905954
19216,562.8515808593614
19217,571.3887539187023
19218,576.2267149606412
19219,575.9855296929494
19220,573.6405190718845
19221,571.9030570497014
19222,569.3826420975861
19223,561.560120218258
19224,545.4662855063926
19225,523.1851187034914
19226,500.6420867681148
19227,483.0593782244281
19228,471.8102091672264
19229,465.7317817003188
19230,465.04528122262167
19231,473.06575551553544
19232,493.10402773168533
19233,523.2459558820408
19234,554.5973937142404
19235,575.8475119934511
19236,580.9967116071889
19237,573.6455552030264
19238,563.9123593602673
19239,560.5240831489406
19240,564.8452624510036
19241,571.61215093404
19242,574.8991454408966
19243,573.3256130596619
19244,569.8636330728217
19245,567.2189179555405
19246,563.9930352089266
19247,555.6568054487758
19248,539.2291002424531
19249,516.7802972954672
19250,494.2208129783695
19251,476.75658370245196
19252,465.74362771954964
19253,460.001265607766
19254,459.73238242368683
19255,468.23357094576056
19256,488.7973046706215
19257,519.4914497960381
19258,551.4044678549495
19259,573.2089649444998
19260,578.8898161297601
19261,572.0332891243938
19262,562.7448069199678
19263,559.739983202634
19264,564.3736782427105
19265,571.3742348084481
19266,574.8099709044567
19267,573.2960459962234
19268,569.802213727109
19269,567.0337254628032
19270,563.5935070109832
19271,554.9554848728013
19272,538.1432867930654
19273,515.2335758519553
19274,492.1444400159714
19275,474.09071092106456
19276,462.43834590059316
19277,456.0174543058175
19278,455.0423539457098
19279,462.82150016044704
19280,482.659439340722
19281,512.6360993567741
19282,543.8517718090857
19283,564.9904452713132
19284,570.0477212915685
19285,562.6197402616422
19286,552.8207597928738
19287,549.3740221147268
19288,553.6406607002206
19289,560.3538079052647
19290,563.5849823709689
19291,561.9508744985036
19292,558.4210442905735
19293,555.6987968552248
19294,552.383358489451
19295,543.9432299041747
19296,527.3949411824789
19297,504.8064671495318
19298,482.0857241448156
19299,464.4360206813988
19300,453.21059435913094
19301,447.22581411888217
19302,446.68143140284445
19303,454.8707201946737
19304,475.08265497412685
19305,505.3814360743516
19306,536.8517142041946
19307,558.162170039424
19308,563.2936772716557
19309,555.8284728784371
19310,545.8679738081312
19311,542.1238732978928
19312,545.9472637626095
19313,552.0629449360845
19314,554.5359930853439
19315,551.9787068798051
19316,547.358441763978
19317,543.3785959330196
19318,538.6408689848029
19319,528.6186682855127
19320,510.3358864809367
19321,485.87030808369036
19322,461.14206571697986
19323,441.36901854957864
19324,427.92118570680304
19325,419.6338145753873
19326,416.7274687896378
19327,422.51797747555224
19328,440.3183967597455
19329,468.21829533304185
19330,497.32871845421164
19331,516.3454892098481
19332,519.2770785665905
19333,509.73347134600573
19334,497.84367086158585
19335,492.34647908735866
19336,494.6193030611172
19337,499.41214997837363
19338,500.8138905786027
19339,497.4589101370706
19340,492.3346625167019
19341,488.1623938733827
19342,483.55916035792006
19343,474.0110179158222
19344,456.5516104084229
19345,433.26541644391716
19346,410.07607767828443
19347,392.2016828745012
19348,381.0091419107665
19349,375.32723064318805
19350,375.36669197981314
19351,384.4302348868734
19352,405.8145820324743
19353,437.5898771636475
19354,470.8448054218298
19355,494.2500839066899
19356,501.7865520396029
19357,497.03428657059374
19358,490.09038128879075
19359,489.66002535204865
19360,497.0856276725995
19361,507.0811463347782
19362,513.6986989521051
19363,515.5355694354444
19364,515.5421226680592
19365,516.4028896656184
19366,516.6989435364897
19367,511.88144033681266
19368,498.95054712563
19369,479.95901382248064
19370,460.80080800879267
19371,446.66668352519065
19372,438.8988139764706
19373,436.30406910700367
19374,439.0743169371986
19375,450.4965911814757
19376,473.85527286379636
19377,507.2115958472283
19378,541.6488284899567
19379,565.8357882154389
19380,573.7549184573493
19381,568.9913530836835
19382,561.6506092139135
19383,560.4495434413866
19384,566.7453205330494
19385,575.2695555211793
19386,580.0947074469582
19387,579.8408428574832
19388,577.4832835423749
19389,575.7334042797029
19390,573.2007043603252
19391,565.3660305997422
19392,549.2601778953514
19393,526.9671277869836
19394,504.41234802892063
19395,486.81802792070783
19396,475.5573843379586
19397,469.4676201529935
19398,468.7699215246522
19399,476.77933699029956
19400,496.80669044482426
19401,526.937840644749
19402,558.2786420663849
19403,579.5182661944384
19404,584.6571146396969
19405,577.2957507543507
19406,567.5524918221192
19407,564.1542976028637
19408,568.4657046666892
19409,575.2229673575981
19410,578.5004831902779
19411,576.9176199137603
19412,573.446457465865
19413,570.7927089683648
19414,567.5579425598855
19415,559.2129794883102
19416,542.7766919432754
19417,520.3194582447516
19418,497.75169536983566
19419,480.2793403299058
19420,469.2584119639331
19421,463.5082314359891
19422,463.2316843745227
19423,471.725364125033
19424,492.28174473995296
19425,522.9686929711877
19426,554.8746708898445
19427,576.67228512176
19428,582.3464112642309
19429,575.4833175421134
19430,566.188427457793
19431,563.1773551942717
19432,567.8049615145444
19433,574.7995896685251
19434,578.229558135137
19435,576.7100268457937
19436,573.2107499009246
19437,570.4369791138055
19438,566.9916407328336
19439,558.3486616912103
19440,541.5316701540418
19441,518.6173296164617
19442,495.5237284546846
19443,477.4656986942516
19444,465.8091980610663
19445,459.3843362855926
19446,458.4054315458631
19447,466.1809395458891
19448,486.01540702538216
19449,515.9887622052331
19450,547.2012970171867
19451,568.3370003623547
19452,573.3914741066085
19453,565.9608589513091
19454,556.1594128089833
19455,552.7103781985455
19456,556.9748888765366
19457,563.6860774717552
19458,566.9154628911641
19459,565.2797357903944
19460,561.7484564199875
19461,559.0249301247311
19462,555.7083834313106
19463,547.2673172712889
19464,530.718261936307
19465,508.1291924539395
19466,485.4080253619744
19467,467.7580693492667
19468,456.5325621950097
19469,450.5478730068377
19470,450.00375338153725
19471,458.19347745221336
19472,478.40601983398295
19473,508.70558099614743
19474,540.1768117645757
19475,561.4883929226401
19476,566.6211982719274
19477,559.1574648787112
19478,549.1986097787266
19479,545.4563262818772
19480,549.2817068710182
19481,555.3995513365139
19482,557.8749359935665
19483,555.3201595507586
19484,550.7025774829722
19485,546.7255880051604
19486,541.9908907280785
19487,531.9718930199436
19488,513.6924875207195
19489,489.23045872753744
19490,464.5059392391988
19491,444.73678818853836
19492,431.29302466116764
19493,423.0098959915923
19494,420.1079657519496
19495,425.90306300026
19496,443.708243780403
19497,471.61307670082937
19498,500.72860692068525
19499,519.7506574165045
19500,522.6876990458471
19501,513.1497165028011
19502,501.26571296961896
19503,495.77449027606275
19504,498.0534553100805
19505,502.85261510608586
19506,504.2608402353883
19507,500.9125157940524
19508,495.7950954590834
19509,491.62982518862356
19510,487.0337609293582
19511,477.49295841434497
19512,460.0410612785525
19513,436.7625478993277
19514,413.58105969714364
19515,395.71468517714254
19516,384.5303339635566
19517,378.85678164603297
19518,378.90477085387187
19519,387.97701026932305
19520,409.37022226657007
19521,441.154550289033
19522,474.41867917077985
19523,497.83332568519097
19524,505.3793289301281
19525,500.63676531416945
19526,493.7027282821766
19527,493.28240663560774
19528,500.71820892405503
19529,510.7240928576404
19530,517.3521756715526
19531,519.1997408849206
19532,519.2171529832495
19533,520.0889425752695
19534,520.396182354142
19535,515.5900279524009
19536,502.67064599517005
19537,483.69078596244344
19538,464.544414985284
19539,450.4222864476497
19540,442.6665734869771
19541,440.08414537348347
19542,442.86686964423245
19543,454.3017795223444
19544,477.67325553165716
19545,511.0425310277453
19546,545.4928738524146
19547,569.6931009044171
19548,577.6256550844847
19549,572.8756697199505
19550,565.5486613812003
19551,564.3614861041467
19552,570.6713080903064
19553,579.2097417992628
19554,584.049245689705
19555,583.8098857196155
19556,581.4669830812517
19557,579.7319119472568
19558,577.2141709951675
19559,569.3946064189898
19560,553.3040124870332
19561,531.0263701028003
19562,508.4871463750101
19563,490.9085299510716
19564,479.6637370463506
19565,473.5899698657759
19566,472.9084138914016
19567,480.9341169779236
